filename	code	x_from	y_from	width	height
images/7ceaa817-f954-4bbb-b03f-bba16ce388cb--ru.c143ea0c-7ea7-43dc-8223-3f5bcec6fbd5.jpg	4607065711764	907	1137	2197	1056
images/540e86b0-0b42-4073-9183-d07b9cc40b1e--ru.096446bb-13a0-4874-998f-71189777175d.jpg	4602701303259	124	569	555	284
images/666c56eb-f1ff-4ba1-91d2-beeb0190f4d6--ru.0c3d1ad9-eb89-4b88-be85-f1cb1f15ef64.jpg	4604049012375	239	433	467	190
images/a7d76fab-3a3a-443c-a7b7-d8cadd91b74b--ru.aec7d8b7-59d7-4f5e-9f1c-e6453c0231f8.jpg	4600690012179	323	131	366	239
images/12e202dd-0d52-4c48-af43-409d905ff0e4--ru.3370811d-3a90-499d-a1eb-ed8918127db0.jpg	4607001771555	584	525	764	331
images/73d42ec1-de4e-42a9-812f-9a4ff7612e10--ru.ef9e7af2-6b90-4e1e-8e87-b98cc7a13de0.jpg	4601238007722	145	755	775	279
images/6fa98293-24e3-44a9-bce3-aa8640fa7d4c--ru.6c6e33ae-b799-49fe-a736-874c959dc524.jpg	4650067827131	302	807	324	186
images/59da953e-bcde-410a-8558-44af1a599241--ru.ee8069ce-f6b4-4c29-abd0-ffe77d97047d.jpg	4605920000541	162	952	587	224
images/aa939537-80db-4436-9acc-8ef51df4cecb--ru.d91e8b66-b5df-40a4-9e95-8454c8b7f730.jpg	4603725472983	549	1000	205	132
images/5371df10-4579-486e-8ea8-0d840b5effe1--ru.7741f368-23cd-4d44-af1d-1e03c56e3abd.jpg	4606038067754	192	482	540	271
images/59a588c0-6fbf-4790-ab82-8651d3d0f50f--ru.46f27237-269b-43e4-af6d-6a87f877e650.jpg	4607051153202	287	385	156	399
images/2e119722-871f-448c-83c2-d0530ed50653--ru.95fd338e-990d-4a49-a971-4e56b587dd51.jpg	4250804843860	171	771	582	197
images/5e512140-dc1d-4d8a-bdfb-f29497f1909c--ru.f3e0616c-db1b-4740-8801-c2fae044dc5c.jpg	5011417563892	370	652	326	186
images/e2128466-ecc8-4e42-8d5b-482c2a5ca42c--ru.a7a30e1d-89b8-4a0a-817d-ba7e57b3b311.jpg	4810150010813	182	748	288	132
images/31bb23be-22d3-4dbe-8a9d-ab3616ccb61b--ru.7c835041-0872-46a4-b0d4-764d688da011.jpg	4680211119690	308	890	326	131
images/8867d8ae-ea97-42e1-a0d2-5982c09f4e13--ru.65b0f723-e868-4e40-9969-24c7656b17f1.jpg	4607072715168	140	594	623	419
images/686190eb-7708-490e-9007-ccabd7b8b04f--ru.31ec27ba-28fd-482e-b1b5-0dec92025757.jpg	4607058800239	109	608	862	466
images/e33b26d7-fd85-410d-ad02-dfd62e77c3e5--ru.1902c2f6-d9a6-4223-a0d0-6afd57ce6571.jpg	4607017265574	317	782	247	123
images/d3335271-b494-4ff5-9dbf-d58ffdfd24cf--ru.93cd1d2e-060e-45e5-833c-47be4963d7ae.jpg	4602358005544	185	289	436	251
images/9dc6e4cc-1ae6-4403-9223-8be4e45e006e--ru.8182bfc1-6062-4666-95f9-19018e43b29c.jpg	4600209014042	671	1053	205	132
images/d80c553f-8eea-4c75-8870-65cf26c71469--ru.d64c655e-5b1d-448a-bbe9-9aa4deea7a15.jpg	4601808000047	360	941	285	145
images/94e3b79d-f102-40f6-80a7-1cc044448bdb--ru.ff212910-d7e1-4b34-b102-6fd2c7f44e62.jpg	4604248002640	240	937	445	310
images/1c37e1fa-b1c8-4fea-9ba4-916c0d1580ba--ru.cb8daef9-6c7e-49df-8f44-33d2f44c1f2c.jpg	4670016720320	255	499	414	181
images/666c56eb-f1ff-4ba1-91d2-beeb0190f4d6--ru.0c3d1ad9-eb89-4b88-be85-f1cb1f15ef64.jpg	4604049012374	239	433	467	190
images/efe37a27-d013-43af-a718-96dafb2291be--ru.1bb5294d-afa4-44cd-81f9-1610d279bb6b.jpg	4600680013640	164	962	330	162
images/a3d1f66e-1ad7-42c3-8775-3809611f21fd--ru.187788f5-8348-4e7d-8a90-a3978c588e27.jpg	4607005090119	3	724	994	334
images/2449d95d-97fb-454b-94b8-8473fa1c36c3--ru.eefd9c5d-ee15-43e2-9f4d-aa7630cb8994.jpg	4650065524506	258	621	529	266
images/662f71f6-a60b-4245-bac7-7cb547d55df5--ru.c421ef90-9250-4b16-91fa-6c32bead65d9.jpg	4600682557456	185	642	438	262
images/818f55e6-0cf3-4df7-a3bb-b9d063d8e153--ru.101805e9-f3e4-42dc-80e6-3b49c4b9e911.jpg	4030969805053	501	430	393	207
images/5f8af61e-17df-4c7b-acb0-4d5205c5309c--ru.dda17be9-bbf5-404e-b2a2-3facfed0e40d.jpg	4605424008362	101	2023	1719	767
images/25a4f2ec-065a-42f1-a8a7-3921e052444a--ru.d869a0ef-3ff9-4b8b-b25e-4d706457f291.jpg	4601662003550	155	404	607	356
images/346f96cd-fe53-4dcd-b28c-55b58b5392b9--ru.043b8cea-061f-4dd3-9bcb-4113600e320c.jpg	7613037059694	326	730	380	246
images/38fd8888-76a7-4c35-a3e8-a9426555b4de--ru.6137a32c-1bb2-44c1-8dcf-49371c1dad64.jpg	4603290004817	252	765	442	205
images/e97ed90b-6c78-43ee-9d63-e145f65c1eb7--ru.e809dd6f-cd63-472d-8ba2-951a2f46b7fa.jpg	4607010731205	322	619	458	219
images/dec67ec5-edba-4f7f-8e86-80537c2f331f--ru.bafd5571-32f0-4b09-b6d3-8e990dd935fb.jpg	4690388109653	208	623	575	400
images/68a47d6d-916d-4f4c-9baa-089c69bd839a--ru.9b79bc59-29af-4049-b6e5-bf1cab59c1f2.jpg	4640001890031	203	587	515	276
images/20f8fedc-1409-4787-af1d-0e204d05ed0b--ru.4113646e-0d8e-450c-8c40-5c3cd8a18c40.jpg	4607065734091	79	432	676	427
images/b82ee7a5-1b56-4a72-baa7-9d76b9a1345b--ru.fd64cabd-f473-4925-b137-c73b13b14b8a.jpg	6931994206953	323	960	296	119
images/7a94d0e4-61d9-4a74-b7ad-6329fb34de8e--ru.17995c0d-720f-4b5e-bd55-60eb40bfa582.jpg	8717644144626	445	875	364	249
images/e41b666a-8eeb-441f-9e41-577f364af356--ru.c1437190-6288-4d71-a1a1-432f4708d429.jpg	4631145728441	337	677	365	184
images/221a287a-5727-43eb-b5c0-af9746669e49--ru.e46ac36b-cbda-47b5-b601-d5e0ebf67837.jpg	4607100622093	400	416	602	302
images/3a83373a-f943-48c0-b331-a9ed5fae3f2a--ru.e5c6c02d-e507-4714-b0aa-3449c25aed0c.jpg	4650062592492	278	884	368	231
images/77c7bd8d-bb64-4c4b-94c5-798a903eaa4d--ru.12f5929c-9d0e-49e5-9300-4aa2bd63bc51.jpg	4820240030508	173	657	589	293
images/bc1ca283-c4a1-4d5c-89d7-ba96ff0333bf--ru.cab1ee91-9e47-45e9-bddf-dbd0eaf965ca.jpg	4690228016806	231	1054	530	204
images/7dc810c2-a447-4159-8ac0-4b8d86ea2f86--ru.ec5f4ef7-f692-4383-9e4f-25e0180ef18a.jpg	4604852001206	483	3393	1921	804
images/96592587-bc94-45bf-8630-e861443af782--ru.4b6e0452-4b9b-41b1-925e-dd6344b6793c.jpg	9001414041130	204	833	568	253
images/cf37fb24-2f47-4805-a4fd-e5eda1d17ca7--ru.a966a8df-d95c-4c8e-91ca-6dc2c7e0ced3.jpg	4602723022817	281	399	368	212
images/efae6bce-9445-49f7-b09f-7918ce7d1a18--ru.3eb8a0e7-aed4-41e7-8d43-bd9fef6764e7.jpg	7613037491357	21	822	879	666
images/9dcaf979-4f4a-48e8-b32a-3cbbfa9ada8f--ru.363fa2a8-eb95-4ae8-93d4-97dddf4db7ed.jpg	4610141200984	144	390	824	665
images/8133e655-5bde-4799-bc03-c18cf966dfd8--ru.b25694bf-46f7-4aeb-a29c-ab55f8bc2df8.jpg	4607063424024	785	1071	929	623
images/f20f263b-3a99-451b-8f60-90a440a23b60--ru.26ef1722-bdc5-44ae-adfa-2a541c805eb2.jpg	4260107450535	330	510	455	168
images/b79b3a1c-3403-4a1a-9e0c-b33d8e2a2866--ru.45a7f970-dbb1-4a77-90cf-2f64e95386ae.jpg	4680003335062	134	444	491	218
images/02798fff-1662-4a67-a8aa-c82722f2f1e5--ru.818a1c7c-a1ec-4fa1-b1d0-0fb282450c79.jpg	4600778009036	396	854	345	120
images/08502ffc-7e1f-4f2f-ba47-116982dfefd2--ru.2bc834eb-b8f3-40ca-8ad3-a5d7640608b9.jpg	4600338002781	847	232	707	268
images/de621d54-ce08-4e02-b538-4a715e0e43ed--ru.4ab0b259-f8f1-4796-b0a0-abc76ec3e0df.jpg	4607131045298	6	222	958	584
images/3051eddf-281c-4fbd-8f3c-5d9b1fc7d14f--ru.db77bf01-101c-442e-88c6-7040bdb1c5a3.jpg	4605105132845	845	1230	730	584
images/9fff6b97-77e9-44cc-bc36-96cdd7954813--ru.b0c72e45-4289-4a1a-a6ed-a9ec2e46281c.jpg	8690506405083	241	382	547	333
images/d95e6dfd-2f83-4abe-a205-065c77eeccf0--ru.b34f84a2-83f9-42f4-9922-2714d6320550.jpg	4640001890031	1077	1954	1089	625
images/77c7bd8d-bb64-4c4b-94c5-798a903eaa4d--ru.12f5929c-9d0e-49e5-9300-4aa2bd63bc51.jpg	4820240030508	173	657	589	293
images/eb9b68b0-4ea5-42c3-95db-d24d90e5a622--ru.579adf62-88c6-4a7d-9ed9-28dd2e5e3fc5.jpg	4601669003911	581	381	287	146
images/d1f4f010-3a8a-405a-89a1-577384cf74d8--ru.1721d3ea-0b86-4f12-9f2a-5538651e0372.jpg	4690329005693	210	626	490	264
images/0ae0091b-aea7-4326-aa75-d9f54c5f9263--ru.fb3d4272-82fd-4ea1-b611-fa4ded6f612f.jpg	4607042434884	24	277	974	479
images/b3d93bae-fcd3-42b6-a951-a7cc4826a93d--ru.17fd1544-8fb8-487d-8ece-8f07d6998406.jpg	4607086630327	259	584	591	257
images/65dca88d-d2b6-4b81-8c78-bdb4f2519ab5--ru.f8af6d57-170f-45ab-b9fd-8737a9fcb1bc.jpg	4605898000604	408	430	491	175
images/4fc78381-e7a8-4f0f-b4b0-38ad7709923d--ru.3fb1a56d-da00-4edb-b5a4-80a04cc81207.jpg	3600542385237	445	296	405	256
images/bd9089d0-127b-4b35-a543-ac2035ce8c1d--ru.6e68aeed-508d-468f-b485-fe214919d678.jpg	4600433600325	86	635	441	260
images/d520a7ec-90e4-4ced-a649-3dc423227815--ru.540aae68-5cec-48c3-b802-e2b28701a5a7.jpg	4607016242460	263	974	462	210
images/22bb645a-5679-4b54-a39e-331757f6584b--ru.a821f20f-8b5c-4093-ba1d-196eced7407e.jpg	4601780016814	291	406	526	213
images/5193859d-d0ad-4058-aa08-4ad5fb0b238a--ru.dcf1e9ff-a490-4769-be96-4fe2c184e12c.jpg	4607004890147	1509	1325	967	503
images/3798cbfe-5f0e-4ab2-a31d-e37e9310a62b--ru.64f03ba0-4696-4520-8027-7f0f9863571e.jpg	4009737307068	312	715	401	274
images/3811eb7e-bb36-40ab-b42b-616ede97dbc1--ru.949d75d9-898e-4b5d-a498-622ec0145c83.jpg	4607163090228	168	857	382	290
images/4c829c02-2c6e-42c0-ab3b-c63ea595b76f--ru.4d7c446d-9f84-4de9-822b-4152c9619a5c.jpg	4600680009421	89	435	517	336
images/aeaf9f35-5865-463c-8ed0-6c01fcd5d4bc--ru.bfbcca81-b8d3-4686-8927-5ab7f2f8ba77.jpg	4690485102120	368	584	391	142
images/ad8b2630-6857-4478-8bbf-a70c37f3ac4a--ru.3ae4bb5b-e466-4548-9c13-fa9e71efc8a9.jpg	4870069001722	87	576	812	420
images/7ac53e30-c3d7-486d-b797-5adad7e07eb6--ru.50f2ed6c-a2d5-4f23-9949-979d6f90afb0.jpg	4680001220049	254	739	438	228
images/f5d1b581-6f6d-488e-93f3-c5e7d9bb0aba--ru.13eaa545-5e54-4281-b023-30fc2e9efe76.jpg	4606068219635	57	207	811	487
images/8dcb107f-5abc-4ab2-986e-8744cf50c996--ru.6c721c85-2825-458c-96d6-e89f0708e5e2.jpg	4630038960890	350	863	432	241
images/62f8d21e-7c61-47de-927a-595391edc722--ru.140f8702-3923-4a9a-8a60-1de5b5b52347.jpg	4607023234441	442	710	519	250
images/5193859d-d0ad-4058-aa08-4ad5fb0b238a--ru.dcf1e9ff-a490-4769-be96-4fe2c184e12c.jpg	4607004890147	1509	1325	967	503
images/5c778228-2212-4391-afdb-9efbe43e9ded--ru.dbd42a41-8248-4a74-9905-8ca6e6e53457.jpg	7613035181496	216	508	491	319
images/3e36e1ba-414b-4e79-93b7-ad043693b44f--ru.c07726d3-5083-4cc3-a4db-b51ccff817a3.jpg	4680019157405	350	534	315	162
images/4b7e1ba8-0c40-4b3d-9308-fce3da457a85--ru.5e1752ca-d653-4769-a943-81a44064327a.jpg	4607051794429	121	227	498	267
images/c3efde1c-f66a-40e7-bc4f-90c7283da8e1--ru.927fe1b1-d7ea-4e36-8da7-0e74a5062b40.jpg	4680020232733	224	925	535	101
images/d80c553f-8eea-4c75-8870-65cf26c71469--ru.a3d45b59-fe5c-4ee1-a237-a2643740c7b5.jpg	4607051150201	504	1014	358	201
images/366ea7d1-037e-46f3-a298-eb01bc8750b9--ru.89ee94d3-de5a-4da0-8f4a-225ef12af2e7.jpg	4631152606862	126	750	407	238
images/91e6b74a-d92c-4e14-a11a-77d184a9e0a7--ru.a89de72e-e13c-4ae0-9160-7753ea2d269a.jpg	6970366738210	187	872	362	139
images/ae308878-5624-46c8-b724-0ec4e7475cd7--ru.5b625421-a140-4551-8f46-b4d8c1b082d1.jpg	3830029294008	175	857	594	328
images/f8d96e0f-cecc-47b6-aa89-ff49e7ae5ab2--ru.eefd235f-6d26-4d8c-9826-e3c666a90403.jpg	4607085860985	240	654	423	184
images/e9c864a2-07eb-4e22-8f66-677663843c76--ru.8b89eb2e-106d-424e-abae-7110f583ccdd.jpg	4607016243108	493	1031	446	195
images/21d54efd-618a-45c4-82eb-c7439411a638--ru.2c517684-de6b-484c-8f69-b8a7d16ec5e1.jpg	4620011583154	527	844	413	226
images/b16d815d-f0ea-477e-b5c7-b029157f6648--ru.f00cd14b-4c4c-495a-9f94-f18d61979195.jpg	4627136272772	137	269	729	493
images/8867d8ae-ea97-42e1-a0d2-5982c09f4e13--ru.02560de5-dd6b-44e8-817b-973fd14c1936.jpg	4607072715168	276	842	443	308
images/3eea7558-11a7-42a8-8428-e4bf14460ea1--ru.536740a0-349c-4521-b171-6d2a89814063.jpg	4601201056429	253	302	461	348
images/dc452dbe-f43c-49f0-8ce7-c9168fc7e25b--ru.2253ea73-5bb8-4fe1-bdec-958b514ee752.jpg	4015672107113	862	1611	1492	1049
images/77c7bd8d-bb64-4c4b-94c5-798a903eaa4d--ru.12f5929c-9d0e-49e5-9300-4aa2bd63bc51.jpg	4820240030508	173	657	589	293
images/d80c553f-8eea-4c75-8870-65cf26c71469--ru.9ba82aca-31d7-42ed-a2e3-b5f4aa276d9f.jpg	4630017840328	381	991	275	120
images/000e5549-1ed8-4a1a-b303-fc1aed948864--ru.d4fc32d7-12d0-40fc-a8c7-80c11e9ca143.jpg	4607023704821	154	448	601	234
images/20f78d7e-0bb6-42a3-8db4-e0f96cd9e657--ru.2885e37e-06da-48b7-b650-49811d299ae5.jpg	4602701303259	104	564	619	294
images/88864abb-f21a-4b3e-9a78-1914b2dd1fee--ru.5bcccb8a-0fbb-4dd7-b820-bb08876b6695.jpg	4606038062292	239	1263	557	331
images/0cdcbfc4-2182-4731-824e-9408a6d6ff7c--ru.23dbea5d-fe10-4b14-bcea-ece4e8cafaf6.jpg	4607029053077	349	982	221	73
images/2e94b8ef-1099-4944-82d4-1aff38c80e88--ru.d2f34d98-0c5a-46d2-82f1-4bee97150347.jpg	4610027864071	889	1615	1952	1373
images/4ec000d0-d7c8-4770-9efb-3cdbc4cfffd7--ru.0467cac1-97d3-435a-a0f5-ba58656609ff.jpg	4690302486938	312	719	332	176
images/677de19f-730a-4f3b-8e72-0a1ae2773406--ru.903b407d-5631-433f-ad0d-cb280bd34681.jpg	4607085810782	312	983	370	168
images/62912487-a002-47fe-8773-9469f2765355--ru.31a43867-b409-4f7d-886c-f8b79fdaf17c.jpg	4605496016687	223	481	543	527
images/eb377842-d123-4de5-a4f8-5d33cb5b34fe--ru.ce385f04-573c-4f4c-a255-a5122b3d7394.jpg	4046234771411	318	1113	376	206
images/79c0c2ed-3369-412a-8133-ebade5fdf428--ru.5b650ec3-d493-4365-98ab-1740becd3087.jpg	4607068623910	212	642	437	233
images/c1757a37-7f0f-42ea-a915-6708cc4e4ea9--ru.0eeb65d4-1ec0-4e0e-8a0f-fe1d959c703f.jpg	8722700198154	245	1067	490	212
images/feb32230-83a3-47cd-ae68-3f957f157ae7--ru.86d4126b-0403-4ea2-bd90-4c40c2a2e6b2.jpg	4823077613210	183	587	519	238
images/adb11899-f56f-4555-ae5e-2afb14fbe42a--ru.d36d50f7-dbef-461a-a554-87514066b414.jpg	4607044554603	427	329	827	338
images/a2c81b08-7cef-4ca9-82ba-90246acaf0f9--ru.81cb5783-7b37-4318-a924-0d6686690515.jpg	4612732843129	171	750	374	185
images/e8cc848c-2e92-4bec-a8d5-b33da1fab6d7--ru.f7a76b5d-ac12-4c4e-b4d5-1c060660c3ce.jpg	4607069336376	214	642	486	246
images/a5112199-02a8-4685-a325-704eb7126f55--ru.b1f73de1-4774-4591-8303-c50428ea535e.jpg	4607971450979	188	608	215	98
images/8e1649fd-f68c-436e-aaa9-b849aed55133--ru.08cd0384-7171-4e18-bb57-0c9a387a2b44.jpg	4606272032914	175	459	667	414
images/8133e655-5bde-4799-bc03-c18cf966dfd8--ru.b25694bf-46f7-4aeb-a29c-ab55f8bc2df8.jpg	4607063424024	785	1071	929	623
images/bb56ecc6-1e4b-4a50-8088-9bf519e0a00b--ru.1c807f15-4cfb-4c51-9173-3b9a2653e28a.jpg	4607020901308	193	520	470	198
images/08b75e32-0d23-4e53-92bd-870084881617--ru.bdaa26db-5f2a-44ce-b503-3a0e296296f4.jpg	4606016398931	127	286	288	110
images/5193859d-d0ad-4058-aa08-4ad5fb0b238a--ru.dcf1e9ff-a490-4769-be96-4fe2c184e12c.jpg	4607004890147	1509	1325	967	503
images/94bd03b6-3ea4-4b42-a3bc-bcbb6487fa8d--ru.72cbdcbb-7881-43da-b50e-e8fadb1d9e14.jpg	4602121001209	395	314	458	207
images/540e86b0-0b42-4073-9183-d07b9cc40b1e--ru.096446bb-13a0-4874-998f-71189777175d.jpg	4602701303259	124	569	555	284
images/b02d4381-605c-48a4-b942-044fc7e44c65--ru.f9be9835-9b96-4c46-9473-910a41922bf1.jpg	4607082858299	409	656	226	108
images/eeb56b99-9c3f-40d2-9926-5c247c259970--ru.22249d2f-dc69-44f3-87aa-e337a61d4c9c.jpg	4627088942112	174	1043	695	364
images/3201f9a1-b475-4501-9b58-ec334e83bebf--ru.1b74d7fc-500f-4f33-9134-8b20e2450629.jpg	8001841474984	182	714	392	289
images/d5e89728-cff4-4a4d-a776-8a3a988a9b61--ru.f7a0d83e-1c63-4aab-b88e-36097fc2f21e.jpg	7622201771140	370	636	544	348
images/ee3bb928-3dae-41fa-948e-9adbae6f32d1--ru.dca9bbe2-d410-4fc8-b048-165d92b85ce1.jpg	4650001686213	263	615	587	330
images/8ff08e88-1f10-4ab5-ade8-6c477242a030--ru.b648bd43-6f14-4bb8-b5c8-223a99a1b13f.jpg	4606782327180	176	762	563	244
images/cce85bf0-1dab-4e3f-8837-ba09bd25a20d--ru.a1e3dbf1-a83c-47f8-9295-d8a99b084389.jpg	3145891289985	240	537	345	177
images/b3bcafd5-a33e-41e6-a1b5-bcb7e9698da5--ru.dab733a6-9bd5-418e-88b7-a0f7616e565b.jpg	4607014786195	369	715	446	324
images/8abe06f1-e1c9-487d-ab14-9216ded5092d--ru.342c1f6c-4455-49c8-8969-05919fe48f11.jpg	4005900487551	215	236	610	341
images/b5c905af-95d7-4a15-abac-3ec01e01ff51--ru.b5d3fb19-8731-4a17-b326-edadfbabaf22.jpg	8690637886393	155	454	522	283
images/88642613-1d41-4597-87b1-02e50ead37ab--ru.4980e4a4-31ac-466a-a532-6dbc9ca1e6d6.jpg	4005900666680	157	594	684	341
images/4296efb5-f449-45bd-9d4a-2e63aed1940e--ru.0ddb9259-762e-4658-91b7-275cc1e5859d.jpg	4003490041412	340	672	430	287
images/c4eb17bd-6ef9-409d-b65b-b5b1cbd78974--ru.f1cdd36a-07dc-41c2-811f-85b4256b9e10.jpg	4041485000938	414	450	257	94
images/111fde2c-83c5-4abd-a72d-59831f4c90f1--ru.fc32879d-26bc-4e67-851c-609b95ba37ab.jpg	4600697060583	162	540	244	104
images/85714bdf-7bfc-4273-940f-3591147d0059--ru.73629adc-80d2-4f7f-ab6c-09ca02298548.jpg	4600452021378	246	601	254	191
images/629f63d3-83e0-421c-b31f-32b96ea5bde8--ru.df286e93-ed1f-427c-833e-be5d391367bd.jpg	4620001090020	231	495	462	216
images/5826de99-66a4-460a-ac40-d62a2d3c16ed--ru.1add271f-a527-4928-b39e-6e6dda1ab449.jpg	6251595710049	239	512	546	403
images/bad34a0a-c53a-40e5-b296-baa5d2137698--ru.db0b4cf8-f30d-4b23-9f1a-cb425e6a5acd.jpg	7622201427153	1086	1325	1030	631
images/366ea7d1-037e-46f3-a298-eb01bc8750b9--ru.89ee94d3-de5a-4da0-8f4a-225ef12af2e7.jpg	4631152606862	126	750	407	238
images/2b7fa9c5-460a-4850-a882-16bda48646fa--ru.bdc45ac1-3615-4afb-81e1-a6699577032c.jpg	4600680000640	260	652	349	152
images/9f77e88d-b5d7-41eb-87d3-4dda2d253518--ru.381a7b98-aa00-4a68-8a40-1fcff0f2480b.jpg	4607120852555	217	911	395	198
images/0645ed68-8362-4bb5-a3b9-1e90629bdd88--ru.596e6529-a539-4350-a8cb-d60fcc928f4c.jpg	4601674008642	672	618	258	157
images/b97916d2-c7cf-4375-9b67-47f3dace7788--ru.d1513bdc-a3b0-4172-9be8-cb88d26f1e35.jpg	4607001770350	1043	1209	667	277
images/d4bbc314-328f-40a7-af61-7585ae33cc8e--ru.edb08c5c-eeed-4160-8307-81d740abcbbb.jpg	4606068253738	240	1033	251	183
images/d65aae1d-c14e-4a12-8b53-5374a261ce71--ru.0c484c60-58ac-42ef-b48f-c8565a18e2ee.jpg	4607056060895	220	734	490	261
images/f9fbbcb6-81a7-43fb-b475-3b2327260fa7--ru.991700ed-1364-4b22-b89a-e95f8c30b926.jpg	4607017133347	735	2362	1578	820
images/2449d95d-97fb-454b-94b8-8473fa1c36c3--ru.eefd9c5d-ee15-43e2-9f4d-aa7630cb8994.jpg	4650065524506	258	621	529	266
images/8414e91a-2624-4fab-a541-d23bac41738a--ru.b259b023-b73f-4f37-ac7c-a2b27adbb99b.jpg	4607174434554	275	685	293	120
images/d9bbacde-96a9-4232-9076-b35c50b1074f--ru.2d352d48-6842-471a-855d-9ef8ea599c49.jpg	4680018621556	467	291	350	255
images/323840e5-75d9-4a06-ae84-87aae89df701--ru.28fac560-f011-4152-be22-b0e0bb81bb7c.jpg	8714100731352	165	347	516	358
images/26181781-beeb-4305-8569-a85e57edbb16--ru.de8f3a29-02fc-4546-83f5-8b97e46e1206.jpg	4665300017811	577	2326	1246	496
images/3799e675-a263-41f5-90ed-c99782be3677--ru.b9ac14a1-74eb-4b4f-938e-5e02ac0e06b8.jpg	4605481991418	198	553	574	302
images/3c0f8279-5929-4046-a837-dbc6d41b18e1--ru.700d52c7-a754-46a3-a75c-34b03f072180.jpg	4820017252706	104	282	192	151
images/8133e655-5bde-4799-bc03-c18cf966dfd8--ru.b25694bf-46f7-4aeb-a29c-ab55f8bc2df8.jpg	4607063424024	785	1071	929	623
images/6debd3b5-0154-44d2-ab32-6710ab6b3834--ru.9e643948-92bf-4904-bca6-8e6d0701dbd2.jpg	4630019810831	42	1073	861	587
images/cd5be268-97e2-4c6f-8462-99e3bba1638e--ru.d39fcd2d-9b54-4f56-bd0d-9e9c6c018f9e.jpg	4620016300268	853	440	213	100
images/8f48dbcb-728a-42aa-9af1-589f8a6c0ecd--ru.e9e55abe-1db0-42be-bc9d-0b725fe42cce.jpg	4605246001970	184	966	489	203
images/d48948d9-075e-4136-b1c2-3983c78c0cf9--ru.dc29eec6-da7f-4422-ad13-d586705b1927.jpg	4605246006494	314	745	498	210
images/a751736c-6631-4ece-b5ba-e887799810a5--ru.78fd5a0e-7960-40db-8c82-57d016be84ad.jpg	4084500940383	271	547	386	134
images/6d72fa49-daa7-4369-924b-9658f8f23f44--ru.d13a3793-d4eb-4924-8beb-e2324272af14.jpg	5029053545295	51	813	781	503
images/66345b53-4088-458b-b44b-c56f9bc92127--ru.27af1a56-cf1a-4ba5-a2e2-4b9e817bfa0c.jpg	4820023748422	146	583	636	380
images/528b693b-d673-459b-8325-90eac084c340--ru.5b67e7ef-68b3-447f-ae1a-73baf86c779c.jpg	7622201427153	207	364	479	283
images/dd04ac81-da3d-4c8e-8f23-dfdbe7dbb629--ru.d1f1a275-9374-4bc5-9e6a-5eae74bd925f.jpg	4605246011856	157	700	363	185
images/de621d54-ce08-4e02-b538-4a715e0e43ed--ru.4ab0b259-f8f1-4796-b0a0-abc76ec3e0df.jpg	4607131045298	6	222	958	584
images/79e4257c-49d5-46e1-8b8b-72755209792f--ru.036db7d8-e87e-41e4-a71d-30cf8c73264c.jpg	4860102580369	253	309	412	273
images/e97ed90b-6c78-43ee-9d63-e145f65c1eb7--ru.e809dd6f-cd63-472d-8ba2-951a2f46b7fa.jpg	4607010731205	322	619	458	219
images/29712326-95dd-41af-88b3-fb9289c042cc--ru.903cfa3e-a508-44fa-ae3f-09318fead09f.jpg	4607052430012	443	679	228	124
images/b41a0fe9-6e17-43de-bbd5-75bd0be8714a--ru.c87509cd-1b79-4d25-b099-d0b4f5a760a8.jpg	4810065006079	910	364	433	186
images/2ac8d699-78bf-405c-b20d-09859544120d--ru.65a10898-2f94-4fd8-98fc-5f872f4abe08.jpg	4600699505563	624	1966	888	470
images/a71eacf2-f1e9-4241-8820-b815cb545cb6--ru.92a0ffb2-e2d1-4aa8-b888-0d27f572ed83.jpg	4607007230070	271	540	593	350
images/3300b676-a805-4252-9d38-09864096dc08--ru.13e84867-9d3e-4743-9e6c-bf5d67589e8d.jpg	4610032770015	71	679	718	421
images/7908637a-5a3b-40d5-b0c2-1e0e7bc8189e--ru.97bb2c18-d688-48ad-a2dd-270c61251154.jpg	7613035311336	209	471	480	234
images/3a08ed34-55fc-47b0-86fb-36f41a32d6b1--ru.8c87df34-6bde-443d-830f-c319885abc8e.jpg	5000158071032	261	734	457	261
images/fb1ec415-58e8-4374-97a9-d0e37fd5a225--ru.b8e0df63-a191-4d87-a877-202ac0cd6911.jpg	4005900054319	48	617	496	338
images/f003cf51-4e9f-4122-870e-0e49ca21fb06--ru.dc1ae65d-674b-4e4b-bd65-77a8d9d22b26.jpg	4305615416151	269	783	541	261
images/1bb60655-0b86-46de-b2d3-c4b50a64bab9--ru.ee6ddc59-8201-44d5-8e92-2b1efacb23ff.jpg	4605246006333	316	607	367	156
images/2449d95d-97fb-454b-94b8-8473fa1c36c3--ru.eefd9c5d-ee15-43e2-9f4d-aa7630cb8994.jpg	4650065524506	258	621	529	266
images/056793c5-dd56-4bf2-a2c4-7447290c51ee--ru.77d6ba32-ad28-42a2-ade9-267de19a696f.jpg	4631136742784	307	618	418	141
images/1d939fc4-99b8-4f5d-9e1d-4d65d13a1e99--ru.6d256ce5-abf4-461f-9252-42b737b6cc79.jpg	4680002312873	213	679	639	271
images/29712326-95dd-41af-88b3-fb9289c042cc--ru.bb7d5ee4-071b-42d1-ae43-fbb25998f88d.jpg	4607052430012	219	635	478	225
